customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,avg_monthly_spend,tenure_group,is_long_term_contract,Churn
3707-LRWZD,Female,0,false,32,One year,84.05,2781.85,86.93,2-4 years,1,true
5032-USPKF,Female,0,false,38,One year,84.1,3187.65,83.89,2-4 years,1,false
1136-XGEQU,Female,0,true,50,One year,84.15,4164.4,83.29,4-5 years,1,false
2330-PQGDQ,Male,0,true,51,One year,84.2,4299.75,84.31,4-5 years,1,false
7654-YWJUF,Male,0,true,43,One year,84.25,3539.25,82.31,2-4 years,1,false
8034-RYTVV,Female,0,false,55,One year,84.25,4589.85,83.45,4-5 years,1,false
2636-SJDOU,Male,0,false,64,One year,84.3,5289.05,82.64,5+ years,1,false
0112-QWPNC,Male,0,true,49,One year,84.35,4059.35,82.84,4-5 years,1,true
6250-CGGUN,Male,0,false,54,One year,84.4,4484.05,83.04,4-5 years,1,false
0197-PNKNK,Female,0,true,69,One year,84.45,5848.6,84.76,5+ years,1,false
2957-JIRMN,Female,1,false,62,One year,84.45,4959.15,79.99,5+ years,1,false
9677-AVKED,Female,0,false,53,One year,84.6,4449.75,83.96,4-5 years,1,false
0310-SUCIN,Female,0,true,71,One year,84.8,6046.1,85.16,5+ years,1,false
6736-DHUQI,Female,0,true,67,One year,84.8,5598.3,83.56,5+ years,1,false
6840-RESVB,Male,0,true,24,One year,84.8,1990.5,82.94,1-2 years,1,false
7711-YIJWC,Male,0,true,61,One year,84.9,5264.5,86.3,5+ years,1,false
9978-HYCIN,Male,1,true,47,One year,84.95,4018.05,85.49,2-4 years,1,false
4851-BQDNX,Male,0,true,40,One year,85.05,3355.65,83.89,2-4 years,1,false
7156-MXBJE,Female,0,false,43,One year,85.1,3662.25,85.17,2-4 years,1,false
7596-LDUXP,Female,0,false,12,One year,85.15,979.05,81.59,0-1 year,1,false
4628-WQCQQ,Male,0,false,35,One year,85.15,3030.6,86.59,2-4 years,1,true
3709-OIJEA,Male,0,false,26,One year,85.2,2184.6,84.02,2-4 years,1,false
0723-FDLAY,Male,0,false,44,One year,85.25,3704.15,84.19,2-4 years,1,false
6635-MYYYZ,Female,0,false,30,One year,85.35,2530.4,84.35,2-4 years,1,true
6161-ERDGD,Male,0,true,71,One year,85.45,6300.85,88.74,5+ years,1,false
2790-XUYMV,Male,0,false,71,One year,85.45,6028.95,84.91,5+ years,1,false
3301-VKTGC,Male,0,true,68,One year,85.5,5696.6,83.77,5+ years,1,false
3313-QKNKB,Male,0,true,59,One year,85.55,5084.65,86.18,4-5 years,1,true
3733-UOCWF,Male,1,true,61,One year,85.55,5251.75,86.09,5+ years,1,false
7951-VRDVK,Female,0,false,36,One year,85.85,3003.55,83.43,2-4 years,1,false
9711-FJTBX,Male,0,true,56,One year,85.85,4793.8,85.6,4-5 years,1,false
6726-WEXXK,Male,1,true,27,One year,85.9,2220.1,82.23,2-4 years,1,false
3594-UVONA,Female,0,false,35,One year,85.95,3110.1,88.86,2-4 years,1,true
5651-CRHKQ,Female,0,true,41,One year,86.2,3339.05,81.44,2-4 years,1,false
9134-WYRVP,Male,0,false,51,One year,86.35,4267.15,83.67,4-5 years,1,false
8812-ZRHFP,Female,0,true,30,One year,86.45,2538.05,84.6,2-4 years,1,false
1334-PDUKM,Female,0,true,68,One year,86.45,5762.95,84.75,5+ years,1,false
7472-EQOAV,Male,1,true,71,One year,86.7,6179.35,87.03,5+ years,1,false
5686-CMAWK,Male,0,false,17,One year,86.75,1410.25,82.96,1-2 years,1,false
2294-SALNE,Male,0,true,23,One year,86.8,1940.8,84.38,1-2 years,1,false
4685-ERGHK,Male,0,false,57,One year,86.9,4939.25,86.65,4-5 years,1,false
0840-DCNZE,Male,0,false,47,One year,86.95,4138.9,88.06,2-4 years,1,false
6156-UZDLF,Female,0,false,26,One year,87.15,2274.1,87.47,2-4 years,1,false
5204-HMGYF,Female,0,true,49,One year,87.2,4345.0,88.67,4-5 years,1,false
8707-RMEZH,Female,1,true,69,One year,87.3,6055.55,87.76,5+ years,1,false
3092-IGHWF,Male,0,true,67,One year,87.4,5918.8,88.34,5+ years,1,true
1142-IHLOO,Female,0,false,51,One year,87.55,4475.9,87.76,4-5 years,1,false
7661-CPURM,Male,0,false,19,One year,87.7,1725.95,90.84,1-2 years,1,false
6345-ULYRW,Male,1,true,44,One year,88.4,3912.9,88.93,2-4 years,1,true
7964-ZRKKG,Male,0,true,67,One year,88.4,5798.3,86.54,5+ years,1,false
6352-GIGGQ,Male,0,false,67,One year,88.8,5903.15,88.11,5+ years,1,false
4355-CVPVS,Female,0,true,56,One year,88.9,4968.0,88.71,4-5 years,1,false
4274-DRSQT,Female,0,false,66,One year,88.9,6000.1,90.91,5+ years,1,false
3224-DFQNQ,Female,0,true,66,One year,89.0,5898.6,89.37,5+ years,1,false
6946-LMSQS,Male,1,true,25,One year,89.05,2177.45,87.1,2-4 years,1,true
1024-KPRBB,Female,0,false,38,One year,89.1,3342.0,87.95,2-4 years,1,false
9391-DXGGG,Female,1,false,44,One year,89.15,3990.75,90.7,2-4 years,1,false
2758-RNWXS,Male,0,false,35,One year,89.2,3251.3,92.89,2-4 years,1,false
6668-CNMFP,Female,0,true,19,One year,89.35,1686.85,88.78,1-2 years,1,false
8226-BXGES,Male,0,true,64,One year,89.45,5692.65,88.95,5+ years,1,false
9742-XOKTS,Male,0,true,67,One year,89.55,6038.55,90.13,5+ years,1,false
9831-BPFRI,Female,0,true,39,One year,89.55,3474.45,89.09,2-4 years,1,true
7025-IWFHT,Male,0,false,41,One year,89.55,3729.75,90.97,2-4 years,1,false
2432-TFSMK,Male,0,false,18,One year,89.6,1633.0,90.72,1-2 years,1,false
6906-MPARY,Male,0,false,40,One year,89.6,3488.15,87.2,2-4 years,1,false
0725-CXOTM,Female,0,false,36,One year,89.65,3348.1,93.0,2-4 years,1,false
5968-XQIVE,Male,0,true,72,One year,89.7,6588.95,91.51,5+ years,1,false
5198-HQAEN,Male,0,true,35,One year,89.7,3165.6,90.45,2-4 years,1,false
8079-XRJRS,Male,0,true,65,One year,89.75,5769.6,88.76,5+ years,1,true
4908-XAXAY,Female,1,false,49,One year,89.85,4287.2,87.49,4-5 years,1,false
6266-QHOJZ,Female,0,false,65,One year,89.85,5844.65,89.92,5+ years,1,false
2205-LPVGL,Male,1,true,58,One year,89.85,5125.75,88.38,4-5 years,1,false
8405-IGQFX,Female,0,false,63,One year,90.05,5817.0,92.33,5+ years,1,false
7016-NVRIC,Male,1,true,29,One year,90.1,2656.7,91.61,2-4 years,1,false
0431-APWVY,Female,0,true,28,One year,90.1,2598.95,92.82,2-4 years,1,true
0975-UYDTX,Female,0,true,26,One year,90.1,2312.55,88.94,2-4 years,1,false
6893-ODYYE,Male,0,false,50,One year,90.1,4549.45,90.99,4-5 years,1,false
5913-INRQV,Male,1,true,34,One year,90.15,3128.8,92.02,2-4 years,1,false
9419-IPPBE,Female,0,true,51,One year,90.15,4554.85,89.31,4-5 years,1,false
9691-HKOVS,Female,0,true,55,One year,90.15,4916.95,89.4,4-5 years,1,false
5504-WSIUR,Female,0,false,70,One year,90.25,6385.95,91.23,5+ years,1,false
4423-JWZJN,Male,0,true,64,One year,90.25,5629.15,87.96,5+ years,1,false
1710-RCXUS,Male,0,true,51,One year,90.35,4614.55,90.48,4-5 years,1,false
2252-ISRNH,Male,0,true,9,One year,90.35,767.9,85.32,0-1 year,1,false
4607-CHPCA,Male,0,true,25,One year,90.4,2178.6,87.14,2-4 years,1,true
8496-DMZUK,Male,0,false,30,One year,90.4,2820.65,94.02,2-4 years,1,false
1174-FGIFN,Female,0,true,28,One year,90.45,2509.25,89.62,2-4 years,1,false
7820-ZYGNY,Male,0,false,63,One year,90.45,5825.5,92.47,5+ years,1,false
8646-JCOMS,Female,0,true,66,One year,90.55,6130.95,92.89,5+ years,1,false
6481-OGDOO,Male,0,true,67,One year,90.6,6056.15,90.39,5+ years,1,true
2911-IJORQ,Male,0,false,37,One year,90.6,3358.65,90.77,2-4 years,1,false
5198-EFNBM,Male,1,true,57,One year,90.65,5199.8,91.22,4-5 years,1,false
9386-LDCZR,Male,0,false,43,One year,90.65,3882.3,90.29,2-4 years,1,false
8679-LZBMD,Male,0,true,44,One year,90.65,3974.15,90.32,2-4 years,1,false
6486-LHTMA,Female,1,true,31,One year,90.7,2835.5,91.47,2-4 years,1,false
4377-VDHYI,Male,0,true,32,One year,90.8,3023.85,94.5,2-4 years,1,false
3104-OWCGK,Male,0,true,60,One year,90.95,5453.4,90.89,4-5 years,1,true
7432-FFVAR,Female,0,true,46,One year,90.95,4236.6,92.1,2-4 years,1,false
4619-EVPHY,Female,1,true,20,One year,91.0,1859.5,92.97,1-2 years,1,false
7402-PWYJJ,Female,0,true,53,One year,91.15,4862.5,91.75,4-5 years,1,false
0048-LUMLS,Male,0,true,37,One year,91.2,3247.55,87.77,2-4 years,1,false
0750-EBAIU,Male,0,false,52,One year,91.25,4738.3,91.12,4-5 years,1,false
3736-BLEPA,Male,0,false,28,One year,91.25,2483.65,88.7,2-4 years,1,false
5681-LLOEI,Male,0,true,43,One year,91.25,4013.8,93.34,2-4 years,1,false
1707-HABPF,Female,1,false,46,One year,91.3,4126.35,89.7,2-4 years,1,false
4184-VODJZ,Male,0,true,63,One year,91.35,5764.7,91.5,5+ years,1,false
8752-GHJFU,Male,1,true,71,One year,92.0,6585.2,92.75,5+ years,1,false
0516-UXRMT,Female,0,false,62,One year,92.05,5755.8,92.84,5+ years,1,false
9644-KVCNC,Female,0,false,66,One year,92.15,6056.9,91.77,5+ years,1,false
8417-GSODA,Male,0,true,28,One year,92.2,2568.15,91.72,2-4 years,1,false
9480-BQJEI,Male,0,false,62,One year,92.3,5731.45,92.44,5+ years,1,false
5312-IRCFR,Female,0,true,64,One year,92.85,5980.75,93.45,5+ years,1,false
5149-CUZUJ,Male,0,true,28,One year,92.9,2768.35,98.87,2-4 years,1,false
8268-YDIXR,Male,0,true,56,One year,93.15,5253.95,93.82,4-5 years,1,false
0887-WBJVH,Female,0,true,53,One year,93.45,4872.2,91.93,4-5 years,1,false
4075-JFPGR,Female,0,true,51,One year,93.5,4619.55,90.58,4-5 years,1,false
8166-ORCHU,Male,1,true,33,One year,93.55,3055.5,92.59,2-4 years,1,false
0623-EJQEG,Male,0,false,65,One year,93.55,6069.25,93.37,5+ years,1,false
1470-PSXNM,Male,0,true,49,One year,93.65,4520.15,92.25,4-5 years,1,false
1591-MQJTP,Male,1,true,51,One year,93.65,4839.15,94.89,4-5 years,1,false
3214-IYUUQ,Female,0,true,61,One year,93.7,5860.7,96.08,5+ years,1,false
1855-AGAWH,Male,0,true,31,One year,93.8,2939.8,94.83,2-4 years,1,false
1644-IRKSF,Female,0,true,33,One year,93.8,3124.5,94.68,2-4 years,1,true
9391-YZEJW,Female,0,false,62,One year,94.0,5757.2,92.86,5+ years,1,false
7921-LMDFQ,Male,1,false,51,One year,94.0,4905.75,96.19,4-5 years,1,false
9972-VAFJJ,Female,1,true,53,One year,94.0,4871.45,91.91,4-5 years,1,false
2931-VUVJN,Female,1,true,59,One year,94.05,5483.9,92.95,4-5 years,1,false
9979-RGMZT,Female,0,false,7,One year,94.05,633.45,90.49,0-1 year,1,false
0956-ACVZC,Female,0,false,54,One year,94.1,5060.9,93.72,4-5 years,1,false
1370-GGAWX,Female,0,false,46,One year,94.15,4408.45,95.84,2-4 years,1,false
1150-FTQGN,Female,0,true,60,One year,94.15,5811.8,96.86,4-5 years,1,false
3927-NLNRY,Male,0,true,53,One year,94.25,4867.95,91.85,4-5 years,1,true
4332-MUOEZ,Male,1,true,20,One year,94.3,1818.3,90.91,1-2 years,1,false
5443-SCMKX,Female,0,true,58,One year,94.3,5610.15,96.73,4-5 years,1,false
8597-CWYHH,Male,0,false,43,One year,94.35,3921.3,91.19,2-4 years,1,false
3351-NQLDI,Female,0,true,67,One year,94.35,6341.45,94.65,5+ years,1,true
6270-OMFIW,Male,0,true,60,One year,94.4,5610.25,93.5,4-5 years,1,true
8294-UIMBA,Female,0,false,30,One year,94.4,2638.1,87.94,2-4 years,1,false
3410-MHHUM,Female,0,true,44,One year,94.4,4295.35,97.62,2-4 years,1,false
5197-PYEPU,Female,0,true,42,One year,94.45,3923.8,93.42,2-4 years,1,false
0440-UEDAI,Female,0,false,53,One year,94.45,5042.75,95.15,4-5 years,1,false
2927-QRRQV,Male,0,true,46,One year,94.65,4312.5,93.75,2-4 years,1,false
3571-DPYUH,Male,0,true,58,One year,94.7,5430.35,93.63,4-5 years,1,false
2972-YDYUW,Female,0,false,57,One year,94.7,5468.95,95.95,4-5 years,1,false
1732-FEKLD,Female,0,false,54,One year,94.75,5121.75,94.85,4-5 years,1,false
3807-BPOMJ,Female,0,true,55,One year,94.75,5276.1,95.93,4-5 years,1,false
1004-NOZNR,Male,1,false,56,One year,94.8,5264.3,94.01,4-5 years,1,false
8947-YRTDV,Male,0,true,32,One year,94.8,3131.55,97.86,2-4 years,1,false
8945-MUQUF,Male,0,false,51,One year,94.8,4837.6,94.85,4-5 years,1,true
2558-BUOZZ,Male,0,false,47,One year,94.8,4535.85,96.51,2-4 years,1,false
0691-JVSYA,Female,0,true,53,One year,94.85,5000.2,94.34,4-5 years,1,true
2379-GYFLQ,Male,0,false,46,One year,94.9,4422.95,96.15,2-4 years,1,false
6732-FZUGP,Female,0,false,47,One year,94.9,4615.25,98.2,2-4 years,1,false
6242-SGYTS,Male,0,true,62,One year,94.95,5791.85,93.42,5+ years,1,false
7123-WQUHX,Male,0,false,38,One year,95.0,3605.6,94.88,2-4 years,1,false
7607-QKKTJ,Male,0,true,45,One year,95.0,4368.85,97.09,2-4 years,1,false
4083-BFNYK,Female,1,true,38,One year,95.0,3591.25,94.51,2-4 years,1,false
7080-TNUWP,Male,0,true,70,One year,95.0,6602.9,94.33,5+ years,1,false
8961-QDZZJ,Female,0,true,57,One year,95.0,5535.8,97.12,4-5 years,1,false
5149-QYTTU,Female,0,true,71,One year,95.15,6770.85,95.36,5+ years,1,false
4531-AUZNK,Female,0,true,51,One year,95.15,5000.05,98.04,4-5 years,1,false
3946-JEWRQ,Male,0,true,47,One year,95.2,4563.0,97.09,2-4 years,1,false
4187-CINZD,Female,1,false,46,One year,95.25,4424.2,96.18,2-4 years,1,true
9494-BDNNC,Male,0,true,66,One year,95.3,6273.4,95.05,5+ years,1,false
4742-DRORA,Male,0,true,60,One year,95.4,5812.0,96.87,4-5 years,1,false
7188-CBBBA,Female,0,false,65,One year,95.5,6153.85,94.67,5+ years,1,false
5649-VUKMC,Female,0,false,12,One year,95.5,1115.15,92.93,0-1 year,1,true
2237-ZFSMY,Female,0,false,39,One year,95.55,3692.85,94.69,2-4 years,1,true
8905-IAZPF,Female,0,true,69,One year,95.65,6744.2,97.74,5+ years,1,false
7629-WFGLW,Female,1,true,56,One year,95.65,5471.75,97.71,4-5 years,1,false
8910-ICHIU,Female,0,false,46,One year,95.65,4664.2,101.4,2-4 years,1,false
1696-HXOWK,Female,0,true,71,One year,95.65,6856.95,96.58,5+ years,1,false
8272-ONJLV,Male,0,false,12,One year,95.7,1184.0,98.67,0-1 year,1,false
5473-KHBPS,Female,0,true,52,One year,95.7,4976.15,95.7,4-5 years,1,false
6265-SXWBU,Male,0,true,69,One year,95.75,6511.25,94.37,5+ years,1,false
2037-XJFUP,Male,0,true,33,One year,95.8,3036.75,92.02,2-4 years,1,true
2858-EIMXH,Female,1,true,53,One year,95.85,5016.25,94.65,4-5 years,1,false
9909-DFRJA,Female,0,false,26,One year,95.85,2475.35,95.21,2-4 years,1,false
9391-LMANN,Male,0,false,53,One year,95.95,5036.9,95.04,4-5 years,1,false
6728-VOIFY,Female,0,true,63,One year,96.0,6109.75,96.98,5+ years,1,false
5014-WUQMG,Male,0,true,47,One year,96.1,4391.45,93.44,2-4 years,1,false
9114-VEPUF,Male,0,true,62,One year,96.1,6001.45,96.8,5+ years,1,false
1810-BOHSY,Male,0,true,51,One year,96.4,4911.05,96.3,4-5 years,1,false
0898-XCGTF,Male,0,true,61,One year,96.5,5673.7,93.01,5+ years,1,false
1265-XTECC,Female,1,true,68,One year,96.55,6581.9,96.79,5+ years,1,true
2085-BOJKI,Male,0,true,17,One year,96.65,1588.25,93.43,1-2 years,1,false
3009-JWMPU,Male,0,false,62,One year,96.75,6125.4,98.8,5+ years,1,true
0824-VWDPO,Female,0,false,45,One year,96.75,4442.75,98.73,2-4 years,1,false
5195-KPUNQ,Female,1,false,53,One year,96.75,5206.55,98.24,4-5 years,1,false
3327-YBAKM,Female,0,true,64,One year,96.9,6314.35,98.66,5+ years,1,false
4654-DLAMQ,Female,1,true,64,One year,97.0,6430.9,100.48,5+ years,1,false
6874-SGLHU,Male,0,false,30,One year,97.0,3021.3,100.71,2-4 years,1,false
6821-JPCDC,Female,0,true,48,One year,97.05,4692.95,97.77,2-4 years,1,false
9833-TGFHX,Male,0,true,42,One year,97.1,4016.75,95.64,2-4 years,1,false
3339-EAQNV,Male,1,true,72,One year,97.25,7133.1,99.07,5+ years,1,false
1573-LGXBA,Male,0,true,57,One year,97.55,5598.0,98.21,4-5 years,1,false
0326-VDYXE,Female,0,true,70,One year,97.65,6982.5,99.75,5+ years,1,false
0670-ANMUU,Male,0,false,71,One year,97.65,6687.85,94.2,5+ years,1,false
5294-IMHHT,Male,0,true,53,One year,97.75,5043.2,95.15,4-5 years,1,false
2480-EJWYP,Female,1,true,58,One year,97.8,5458.8,94.12,4-5 years,1,false
5268-DSMNQ,Female,1,true,62,One year,97.95,5936.55,95.75,5+ years,1,false
6559-RAKOZ,Male,0,true,49,One year,97.95,4917.9,100.37,4-5 years,1,false
0575-CUQOV,Male,1,true,60,One year,97.95,5867.0,97.78,4-5 years,1,false
6284-KMNUF,Female,0,true,56,One year,98.0,5270.6,94.12,4-5 years,1,false
5150-LJNSR,Male,0,true,31,One year,98.05,3082.1,99.42,2-4 years,1,false
5996-NRVXR,Male,1,true,40,One year,98.15,4116.8,102.92,2-4 years,1,false
2929-QNSRW,Female,0,true,56,One year,98.25,5508.35,98.36,4-5 years,1,true
1357-BIJKI,Male,0,true,50,One year,98.25,4858.7,97.17,4-5 years,1,false
1543-LLLFT,Male,1,true,61,One year,98.3,6066.55,99.45,5+ years,1,false
1131-SUEKT,Male,0,true,61,One year,98.45,6145.2,100.74,5+ years,1,false
9254-RBFON,Female,0,true,17,One year,98.6,1704.95,100.29,1-2 years,1,true
9770-KXGQU,Female,0,false,53,One year,98.6,5311.85,100.22,4-5 years,1,false
9571-EDEBV,Male,0,true,71,One year,98.65,6962.85,98.07,5+ years,1,false
7856-GANIL,Male,1,true,45,One year,98.7,4525.8,100.57,2-4 years,1,false
0422-UXFAP,Female,0,true,51,One year,98.85,4947.55,97.01,4-5 years,1,false
9402-CXWPL,Female,0,false,70,One year,98.9,6838.6,97.69,5+ years,1,false
3587-PMCOY,Male,0,false,10,One year,98.9,1064.95,106.5,0-1 year,1,false
0959-WHOKV,Male,0,false,42,One year,99.0,4298.45,102.34,2-4 years,1,false
9705-IOVQQ,Male,1,true,61,One year,99.0,5969.3,97.86,5+ years,1,false
7064-FRRSW,Male,1,false,48,One year,99.0,4744.35,98.84,2-4 years,1,false
1360-JYXKQ,Female,1,true,54,One year,99.1,5437.1,100.69,4-5 years,1,false
6383-ZTSIW,Female,1,true,39,One year,99.1,3877.95,99.43,2-4 years,1,false
2371-KFUOG,Male,0,false,58,One year,99.15,5720.95,98.64,4-5 years,1,false
2153-MREFK,Female,0,true,37,One year,99.2,3754.6,101.48,2-4 years,1,true
2995-UPRYS,Female,1,true,40,One year,99.2,4062.2,101.55,2-4 years,1,true
0080-OROZO,Female,0,false,35,One year,99.25,3532.0,100.91,2-4 years,1,false
5578-NKCXI,Female,0,true,58,One year,99.25,5846.65,100.8,4-5 years,1,false
2284-VFLKH,Male,0,true,49,One year,99.25,4920.8,100.42,4-5 years,1,false
7103-IPXPJ,Male,0,true,50,One year,99.4,5059.75,101.19,4-5 years,1,false
4791-QRGMF,Male,0,true,59,One year,99.5,5961.1,101.04,4-5 years,1,true
6227-FBDXH,Male,0,true,69,One year,99.5,6841.45,99.15,5+ years,1,false
3349-ANQNH,Female,1,false,59,One year,99.5,5890.0,99.83,4-5 years,1,false
8769-KKTPH,Female,0,true,63,One year,99.65,6311.2,100.18,5+ years,1,false
8065-QBYTO,Female,1,false,71,One year,99.65,7181.25,101.14,5+ years,1,false
1545-ACTAS,Female,0,true,48,One year,99.7,4977.2,103.69,2-4 years,1,false
2805-EDJPQ,Female,0,true,56,One year,99.75,5608.4,100.15,4-5 years,1,false
1091-SOZGA,Female,0,true,56,One year,99.8,5515.45,98.49,4-5 years,1,false
0380-NEAVX,Male,1,false,34,One year,99.85,3343.15,98.33,2-4 years,1,false
2748-MYRVK,Female,0,false,63,One year,99.9,6137.0,97.41,5+ years,1,true
4937-QPZPO,Male,0,true,61,One year,99.9,6241.35,102.32,5+ years,1,false
3511-APPBJ,Male,0,false,23,One year,99.95,2292.75,99.68,1-2 years,1,false
0727-BMPLR,Female,1,false,55,One year,100.0,5509.3,100.17,4-5 years,1,true
6849-OYAMU,Male,0,true,19,One year,100.0,1888.65,99.4,1-2 years,1,true
7486-KSRVI,Male,0,false,43,One year,100.0,4211.55,97.94,2-4 years,1,true
0327-WFZSY,Male,0,true,39,One year,100.0,3835.55,98.35,2-4 years,1,false
9518-RWHZL,Female,0,false,64,One year,100.05,6254.2,97.72,5+ years,1,true
0931-MHTEM,Female,0,false,54,One year,100.05,5299.65,98.14,4-5 years,1,false
1956-YIFGE,Male,0,true,22,One year,100.05,2090.25,95.01,1-2 years,1,false
2382-BCKQJ,Female,0,false,62,One year,100.15,6413.65,103.45,5+ years,1,true
4837-QUSFT,Female,0,true,65,One year,100.15,6643.5,102.21,5+ years,1,false
9233-PSYHO,Female,1,false,45,One year,100.15,4459.8,99.11,2-4 years,1,false
3162-KKZXO,Female,1,false,55,One year,100.15,5409.75,98.36,4-5 years,1,false
7272-QDCKA,Male,0,false,28,One year,100.2,2688.45,96.02,2-4 years,1,false
6199-IWKGC,Female,1,true,46,One year,100.25,4753.85,103.34,2-4 years,1,false
9402-ROUMJ,Female,0,true,67,One year,100.25,6689.0,99.84,5+ years,1,false
4710-FDUIZ,Male,0,true,56,One year,100.3,5614.45,100.26,4-5 years,1,true
5223-UZAVK,Male,0,false,64,One year,100.3,6603.8,103.18,5+ years,1,false
3253-HKOKL,Female,0,true,52,One year,100.3,5244.45,100.85,4-5 years,1,false
5447-WZAFP,Female,0,false,53,One year,100.3,5200.8,98.13,4-5 years,1,false
0853-NWIFK,Female,0,false,45,One year,100.3,4483.95,99.64,2-4 years,1,false
8375-KVTHK,Male,0,true,68,One year,100.3,6754.35,99.33,5+ years,1,false
8091-TTVAX,Male,0,true,58,One year,100.35,5681.1,97.95,4-5 years,1,false
0516-OOHAR,Male,0,true,28,One year,100.35,2799.0,99.96,2-4 years,1,false
9139-WQQDY,Female,0,true,49,One year,100.45,4941.8,100.85,4-5 years,1,true
8982-NHAVY,Male,0,false,27,One year,100.5,2673.45,99.02,2-4 years,1,false
0512-FLFDW,Female,1,true,60,One year,100.5,6029.0,100.48,4-5 years,1,false
7663-ZTEGJ,Male,0,false,29,One year,100.55,2830.45,97.6,2-4 years,1,false
2924-KHUVI,Male,0,true,56,One year,100.55,5514.95,98.48,4-5 years,1,false
1217-VASWC,Male,1,true,43,One year,100.55,4304.0,100.09,2-4 years,1,false
0218-QNVAS,Male,0,true,71,One year,100.55,7113.75,100.19,5+ years,1,false
3190-XFANI,Male,0,false,49,One year,100.6,5069.65,103.46,4-5 years,1,true
5671-UUNXD,Female,1,true,50,One year,100.65,5189.75,103.8,4-5 years,1,false
3096-WPXBT,Female,0,true,61,One year,100.7,6018.65,98.67,5+ years,1,false
2293-IJWPS,Female,0,true,57,One year,100.75,5985.0,105.0,4-5 years,1,false
3756-VNWDH,Male,1,true,65,One year,100.75,6674.65,102.69,5+ years,1,false
8402-EIVQS,Male,0,true,67,One year,100.9,6733.15,100.49,5+ years,1,false
7879-CGSFV,Male,0,false,55,One year,100.9,5552.05,100.95,4-5 years,1,false
2696-ECXKC,Female,0,true,55,One year,100.9,5448.6,99.07,4-5 years,1,false
5828-AVIPD,Male,0,true,19,One year,100.95,1875.55,98.71,1-2 years,1,true
2898-MRKPI,Male,0,true,68,One year,101.05,6770.5,99.57,5+ years,1,false
2014-MKGMH,Female,0,false,46,One year,101.1,4674.4,101.62,2-4 years,1,false
9825-YCXWZ,Female,1,false,41,One year,101.1,4016.2,97.96,2-4 years,1,false
4455-BFSPD,Female,0,true,61,One year,101.15,6383.9,104.65,5+ years,1,false
5811-IWXYM,Female,0,true,52,One year,101.25,5301.1,101.94,4-5 years,1,false
1335-HQMKX,Female,0,true,72,One year,101.35,7323.15,101.71,5+ years,1,false
6500-JVEGC,Male,0,false,68,One year,101.35,7110.75,104.57,5+ years,1,false
5298-GSTLM,Female,1,false,60,One year,101.4,6176.6,102.94,4-5 years,1,false
0406-BPDVR,Female,1,true,54,One year,101.5,5373.1,99.5,4-5 years,1,true
0580-PIQHM,Female,0,true,41,One year,101.6,3930.55,95.87,2-4 years,1,false
2623-DRYAM,Female,0,true,70,One year,101.75,7069.3,100.99,5+ years,1,false
9323-HGFWY,Female,0,true,27,One year,101.9,2681.15,99.3,2-4 years,1,false
4676-MQUEA,Male,1,true,50,One year,101.9,5265.5,105.31,4-5 years,1,false
6967-QIQRV,Male,0,true,15,One year,101.9,1667.25,111.15,1-2 years,1,false
5445-PZWGX,Male,0,false,62,One year,102.0,6529.25,105.31,5+ years,1,true
8979-CAMGB,Male,1,false,64,One year,102.1,6688.1,104.5,5+ years,1,false
0481-SUMCB,Female,1,false,45,One year,102.15,4735.35,105.23,2-4 years,1,false
0520-FDVVT,Male,0,false,35,One year,102.35,3626.1,103.6,2-4 years,1,true
1347-KTTTA,Male,0,true,64,One year,102.45,6654.1,103.97,5+ years,1,false
6097-EQISJ,Female,0,true,66,One year,102.45,6615.15,100.23,5+ years,1,true
0330-BGYZE,Male,0,true,60,One year,102.5,6157.6,102.63,4-5 years,1,false
3058-HJCUY,Male,0,true,41,One year,102.6,4213.35,102.76,2-4 years,1,true
7134-MJPDY,Female,1,false,66,One year,102.85,6976.75,105.71,5+ years,1,false
8133-ANHHJ,Female,1,false,49,One year,103.0,5166.2,105.43,4-5 years,1,false
2931-XIQBR,Female,0,true,50,One year,103.05,5153.5,103.07,4-5 years,1,false
7975-TZMLR,Male,0,false,47,One year,103.1,4889.3,104.03,2-4 years,1,false
1442-OKRJE,Male,0,true,66,One year,103.15,7031.3,106.53,5+ years,1,false
4832-VRBMR,Male,1,true,65,One year,103.15,6792.45,104.5,5+ years,1,false
7047-FWEYA,Female,0,true,46,One year,103.15,4594.65,99.88,2-4 years,1,false
2234-XADUH,Female,0,true,72,One year,103.2,7362.9,102.26,5+ years,1,false
2239-JALAW,Male,0,false,58,One year,103.25,6017.65,103.75,4-5 years,1,true
4800-CZMPC,Female,0,true,48,One year,103.25,5037.55,104.95,2-4 years,1,true
8715-KKTFG,Female,0,true,61,One year,103.3,6518.35,106.86,5+ years,1,false
4816-OKWNX,Male,0,true,50,One year,103.4,5236.4,104.73,4-5 years,1,false
7774-OJSXI,Male,0,false,31,One year,103.45,3066.45,98.92,2-4 years,1,true
0036-IHMOT,Female,0,true,55,One year,103.7,5656.75,102.85,4-5 years,1,false
5136-KCKGI,Female,0,true,33,One year,103.7,3467.0,105.06,2-4 years,1,true
2750-BJLSB,Female,0,false,47,One year,103.7,4730.6,100.65,2-4 years,1,false
7251-LJBQN,Female,1,false,40,One year,103.75,4188.4,104.71,2-4 years,1,false
